bbl,parent_property_id,gross_floor_area,first_area_type,year_built,metered_area_energy,metered_area_water,eui_kbtu_sf,steam_kbtu,natural_gas_kbtu,electricity_kbtu,total_ghg_mmco2e,direct_ghg_mmco2e,indirect_ghg_mmco2e,water_kgal,wui_gal_sf,year,occupancy,street_number,street_name
1007457503,,82481.0,Multifamily Housing,1998.0,Whole Building,Whole Building,120.6,,5493157.4,2546090.0,502.9,291.8,211.2,11196.5,167.94,2016,100.0,225,   8 AVENUE         
1007467502,,53937.0,Multifamily Housing,1985.0,Whole Building,Whole Building,75.1,,2950288.1,1506648.8,281.7,156.7,125.0,,,2016,100.0,344,WEST   23 STREET    
1007467503,,163241.0,Multifamily Housing,1931.0,Whole Building,Whole Building,77.3,,,4935570.3,1075.8,666.4,409.3,8899.3,49.44,2016,100.0,249,   8 AVENUE         
1007470001,3616164.0,250908.0,Multifamily Housing,1960.0,Whole Building,,101.6,,14103099.7,,1190.5,1190.5,0.0,,,2016,100.0,212,   9 AVENUE         
1007470028,,120010.0,Multifamily Housing,1906.0,Whole Building,Whole Building,108.2,,281000.0,3134126.6,987.2,727.2,259.9,3548.0,29.81,2016,100.0,323,WEST   23 STREET    
1007480001,3616164.0,817317.0,Multifamily Housing,1960.0,Whole Building,,102.1,,29456536.4,,2479.7,2479.7,0.0,,,2016,100.0,311,WEST   24 STREET    
1007490001,3616164.0,202095.0,Multifamily Housing,1960.0,Whole Building,Whole Building,134.0,,20493815.3,,1530.0,1530.0,0.0,,,2016,100.0,250,   9 AVENUE         
1007490024,3616164.0,232793.0,Multifamily Housing,1960.0,Whole Building,Whole Building,101.2,,14680351.3,,1241.5,1241.5,0.0,,,2016,100.0,313,   8 AVENUE         
1007510001,3616164.0,1489943.0,Multifamily Housing,1960.0,Whole Building,,98.4,,27925091.5,,2398.3,2398.3,0.0,,,2016,100.0,270,   9 AVENUE         
1007520001,3616164.0,398907.0,Multifamily Housing,1960.0,Whole Building,,101.4,,14064401.1,,1188.5,1188.5,0.0,,,2016,100.0,305,   9 AVENUE         
1007530051,,62824.0,Multifamily Housing,1964.0,Whole Building,Whole Building,58.0,,1900200.9,1144935.7,274.0,179.0,95.0,1588.1,,2016,100.0,314,WEST   30 STREET    
1007530056,,147888.0,Multifamily Housing,1929.0,Whole Building,Whole Building,67.3,,7647637.1,2512169.2,739.6,531.3,208.3,12208.2,69.36,2016,100.0,324,WEST   30 STREET    
1007537502,,53449.0,Multifamily Housing,1925.0,Whole Building,Whole Building,77.9,,,1092543.7,321.7,231.1,90.6,,,2016,100.0,308,WEST 30 STREET
1007540001,,82853.0,Multifamily Housing,2001.0,Whole Building,Whole Building,80.1,,3213616.9,2783536.2,401.5,170.7,230.9,,,2016,100.0,363,WEST   30 STREET    
1007540063,,82750.0,Parking,1972.0,Whole Building,Whole Building,8.4,,,698777.6,58.0,0.0,58.0,,,2016,100.0,340,WEST   31 STREET    
1007540068,,63200.0,Other,1904.0,Whole Building,Whole Building,48.2,,1488241.7,1559853.6,208.4,79.0,129.4,406.9,,2016,100.0,350,WEST   31 STREET    
1007540078,,338962.0,Office,1931.0,Whole Building,Whole Building,68.7,,4431350.0,17228825.7,1985.2,556.4,1428.9,7329.4,19.44,2016,100.0,362,   9 AVENUE         
1007570022,,555125.0,Multifamily Housing,2000.0,Whole Building,,89.4,,28478640.2,25106242.1,3594.8,1512.6,2082.2,28857.4,48.13,2016,100.0,315,WEST   33 STREET    
1007570031,,611625.0,Office,1916.0,Whole Building,Whole Building,87.2,,970009.1,40735131.8,4581.7,1203.4,3378.3,11146.7,17.04,2016,100.0,461,   8 AVENUE         
1007570054,,646464.0,Office,1925.0,Whole Building,,46.4,,1645.2,16181802.4,2639.6,1297.6,1342.0,4712.0,6.55,2016,100.0,330,WEST   34 STREET    
1007570066,,279392.0,Multifamily Housing,1930.0,Whole Building,Whole Building,77.5,,11624199.8,6627373.7,1167.1,617.4,549.6,11661.9,49.54,2016,95.0,354,WEST   34 STREET    
1007580025,,103191.0,Parking,1956.0,Whole Building,,8.2,,,849981.1,70.5,0.0,70.5,,,2016,100.0,323,WEST   34 STREET    
1007580028,,149436.0,Performing Arts,1906.0,Whole Building,Whole Building,85.7,,,7515570.2,1004.7,381.4,623.3,2634.4,,2016,75.0,315,WEST   34 STREET    
1007580037,,1300727.0,Hotel,1929.0,Whole Building,Whole Building,115.1,6044986.2,56448070.3,42848468.8,8270.9,4315.9,3955.0,51585.1,48.32,2016,100.0,481,   8 AVENUE         
1007587501,,307467.0,Office,1954.0,Whole Building,,101.2,,7430199.9,21129833.7,2177.8,425.4,1752.4,,,2016,100.0,333,WEST   34 STREET    
1007590014,,93090.0,Hotel,1926.0,Whole Building,,94.1,,5416103.2,4082120.7,626.2,287.7,338.5,,,2016,90.0,345,WEST   35 STREET    
1007590037,,266912.0,Office,1926.0,Whole Building,Whole Building,66.2,,1055504.6,11404839.8,1370.6,424.7,945.9,1219.4,,2016,100.0,501,   8 AVENUE         
1007590045,,330291.0,Office,1927.0,Whole Building,,63.2,,1331168.0,14728108.7,1772.6,551.1,1221.5,4991.0,14.06,2016,100.0,519,   8 AVENUE         
1007590072,,74368.0,Multifamily Housing,1928.0,Whole Building,Whole Building,77.5,,5335866.6,905467.3,358.5,283.4,75.1,4314.6,53.55,2016,100.0,356,WEST   36 STREET    
1007600007,,56513.0,Multifamily Housing,1925.0,Whole Building,Whole Building,81.0,,3122140.1,927706.2,242.8,165.8,76.9,1097.5,21.95,2016,100.0,361,WEST   36 STREET    
1007600012,,98454.0,Office,1928.0,Whole Building,Whole Building,74.0,,3486.4,3510275.0,571.4,280.3,291.1,,,2016,100.0,347,WEST   36 STREET    
1007600018,,81000.0,Hotel,2008.0,Whole Building,Whole Building,138.8,,5843850.9,5396055.7,757.9,310.4,447.5,5466.4,,2016,100.0,341,WEST   36 STREET    
1007600021,,115763.0,Office,1924.0,Whole Building,,82.1,,2511987.0,3745548.2,688.8,378.2,310.6,,,2016,100.0,329,WEST   36 STREET    
1007600032,,232459.0,Office,1927.0,Whole Building,Whole Building,71.4,,7015658.8,8681750.7,1092.6,372.6,720.0,4750.4,,2016,100.0,307,WEST   36 STREET    
1007600043,,137003.0,Office,1927.0,Whole Building,Whole Building,80.1,,28548.5,6315365.3,854.5,330.8,523.8,,10.6,2016,100.0,531,   8 AVENUE         
1007600055,,100244.0,Other,1927.0,,,16.5,,1226.5,1817143.5,150.8,0.1,150.7,,,2016,50.0,320,WEST   37 STREET    
1007600063,,122817.0,Office,1928.0,Whole Building,,71.9,,1890.9,3674815.9,687.7,383.0,304.8,1546.9,12.7,2016,100.0,336,WEST   37 STREET    
1007600068,,170978.0,Multifamily Housing,2011.0,Whole Building,Whole Building,100.9,,11961700.1,4966220.7,1047.2,635.3,411.9,8159.7,48.64,2016,100.0,352,WEST   37 STREET    
1007610020,,53844.0,Multifamily Housing,1912.0,Whole Building,,14.6,,14300.0,555804.6,302.9,256.8,46.1,,,2016,100.0,325,WEST   37 STREET    
1007610022,,93000.0,Office,1922.0,Whole Building,Whole Building,35.5,,98952.0,1247731.6,228.6,125.2,103.5,,,2016,100.0,313,WEST   37 STREET    
1007610028,,102824.0,Hotel,2013.0,Whole Building,Whole Building,43.8,,3814750.0,2045388.6,372.3,202.6,169.6,4948.1,37.02,2016,100.0,307,WEST   37 STREET    
1007610033,,166874.0,Office,1927.0,Whole Building,Whole Building,92.6,,29709.1,6617418.8,1216.2,667.4,548.8,6806.5,40.13,2016,100.0,545,   8 AVENUE         
1007610037,,162260.0,Office,1926.0,Whole Building,Whole Building,26.7,,,4006988.0,332.3,0.0,332.3,2185.6,14.57,2016,100.0,555,   8 AVENUE         
1007610041,,73698.0,Office,1927.0,Whole Building,Whole Building,76.5,,200.0,2114692.8,467.5,292.1,175.4,,,2016,100.0,306,WEST   38 STREET    
1007610043,,718503.0,Multifamily Housing,2007.0,Whole Building,,96.9,,25136605.7,21212388.0,3722.2,1963.0,1759.2,,,2016,100.0,320,WEST   38 STREET    
1007610059,,95402.0,Multifamily Housing,1915.0,Whole Building,,89.5,,6617425.6,1918371.5,510.6,351.5,159.1,,,2016,100.0,344,WEST   38 STREET    
1007620011,,54935.0,Office,1925.0,Whole Building,Whole Building,75.9,,2566286.9,1563021.0,265.9,136.3,129.6,469.9,8.64,2016,100.0,341,WEST   38 STREET    
1007620014,,50968.0,Multifamily Housing,1925.0,Whole Building,Whole Building,72.7,,2984392.5,876845.5,231.2,158.5,72.7,,,2016,100.0,335,WEST   38 STREET    
1007620019,,110188.0,Office,1929.0,Whole Building,Whole Building,64.9,,3620700.2,3528854.5,485.0,192.3,292.7,,,2016,100.0,325,WEST   38 STREET    
1007620025,,274209.0,Office,1927.0,Whole Building,Whole Building,72.2,,2257.6,9505168.6,1552.5,764.2,788.3,,,2016,100.0,307,WEST   38 STREET    
1007620033,,224400.0,Office,1929.0,Whole Building,,76.9,,1914272.8,11209934.8,1470.1,540.4,929.7,11364.2,23.16,2016,100.0,575,   8 AVENUE         
1007620042,,112700.0,Office,1928.0,Whole Building,Whole Building,65.1,,5148.5,3995638.2,608.2,276.8,331.4,1245.8,10.57,2016,100.0,589,   8 AVENUE         
1007620050,,156508.0,Office,1920.0,Whole Building,Whole Building,72.1,,694251.5,5749294.8,872.2,395.3,476.8,3440.0,,2016,100.0,318,WEST   39 STREET    
1007630012,,74128.0,Hotel,2009.0,Whole Building,Whole Building,82.2,,2168100.0,4722276.5,506.8,115.2,391.6,7388.0,88.14,2016,100.0,343,WEST   39 STREET    
1007630013,,85706.0,Hotel,2009.0,Whole Building,Whole Building,79.0,,2016099.9,4452452.4,476.3,107.1,369.3,5495.0,67.15,2016,100.0,341,WEST   39 STREET    
1007630014,,71706.0,Hotel,2009.0,Whole Building,Whole Building,88.1,,1611400.0,4595138.3,466.7,85.6,381.1,5217.0,74.02,2016,100.0,337,WEST   39 STREET    
1007630018,,93661.0,Office,1929.0,Whole Building,Whole Building,70.3,,1457.6,3384803.2,514.8,234.0,280.7,,,2016,100.0,333,WEST   39 STREET    
1007630024,,132684.0,Office,1927.0,Whole Building,Whole Building,77.8,,2468115.2,4008045.3,871.3,538.8,332.4,2384.0,15.5,2016,100.0,315,WEST   39 STREET    
1007630049,,68060.0,Office,1947.0,Whole Building,,45.4,,600.0,3128940.4,259.5,0.0,259.5,940.0,13.62,2016,100.0,314,WEST   40 STREET    
1007630054,,98738.0,Hotel,2010.0,Whole Building,Whole Building,118.4,,5609686.6,6085507.5,802.7,298.0,504.7,7887.2,79.88,2016,100.0,326,WEST   40 STREET    
1007630056,,102000.0,Hotel,2010.0,Whole Building,Whole Building,201.1,,4907709.0,5430328.9,711.0,260.7,450.4,854894.9,16625.73,2016,100.0,330,WEST   40 STREET    
1007630065,,67130.0,Hotel,2009.0,Whole Building,Whole Building,132.9,,4376305.9,4542137.3,609.1,232.4,376.7,5318.0,79.22,2016,100.0,342,WEST   40 STREET    
1007637502,,75774.0,Office,1925.0,Whole Building,,67.8,,,1576302.6,278.4,147.6,130.7,,,2016,100.0,1050,WEST 39 STREET      
1007639008,,72877.0,Multifamily Housing,1929.0,Whole Building,Whole Building,112.2,,,2169600.0,597.1,417.1,179.9,2988.5,43.48,2016,100.0,347,WEST   39 STREET    
1007630008,,98280.0,See Primary BBL,,See Primary BBL,See Primary BBL,,,,,,,,,,2016,,353,WEST   39 STREET    
1007640001,,185198.0,Office,1930.0,Whole Building,Whole Building,66.0,,2770.8,5610203.4,854.6,389.3,465.3,1496.9,9.09,2016,100.0,80,   8 AVENUE         
1007640042,,109669.0,Multifamily Housing,1931.0,Whole Building,,75.5,,6946090.6,1832618.2,520.9,368.9,152.0,4908.3,42.22,2016,100.0,72,   7 AVENUE         
1007650001,,102046.0,Multifamily Housing,1905.0,Whole Building,,147.2,,7717956.0,3539103.6,703.5,409.9,293.5,,,2016,100.0,102,   8 AVENUE         
1007650035,,128350.0,Multifamily Housing,1937.0,Whole Building,Whole Building,98.5,,3054997.7,3250877.8,909.1,639.5,269.6,7210.5,,2016,100.0,78,   7 AVENUE         
1007650041,,141491.0,Multifamily Housing,1930.0,Whole Building,Whole Building,65.0,,,3663937.6,818.3,514.5,303.9,,,2016,100.0,90,   7 AVENUE         
1007660039,,101221.0,Multifamily Housing,1930.0,Whole Building,Whole Building,68.8,,5260671.5,1707723.0,421.0,279.4,141.6,4402.3,43.49,2016,100.0,100,   7 AVENUE         
1007660061,,53168.0,Office,1970.0,Whole Building,Whole Building,140.1,,,6866889.0,678.2,108.7,569.5,419.0,7.05,2016,100.0,230,WEST   17 STREET    
1007667502,,172584.0,Multifamily Housing,1989.0,Whole Building,Whole Building,142.2,,638153.1,8541876.7,1497.1,788.6,708.4,11226.0,82.49,2016,100.0,124,   8 AVENUE         
1007667503,,69860.0,Multifamily Housing,1910.0,Whole Building,Whole Building,93.7,,294613.5,3116273.5,538.4,279.9,258.4,2529.2,,2016,100.0,206,WEST   17 STREET    
1007667504,,68206.0,Multifamily Housing,1926.0,Whole Building,,57.3,,1872503.1,2090582.8,272.8,99.5,173.4,1389.7,20.08,2016,100.0,246,WEST   17 STREET    
1007670012,,108768.0,Office,1902.0,Whole Building,Whole Building,53.0,,,5760820.7,477.8,0.0,477.8,1447.4,13.31,2016,100.0,249,WEST   17 STREET    
1007670015,,118945.0,Office,1909.0,Whole Building,Whole Building,68.0,,2240199.9,5853626.6,604.5,119.0,485.5,2705.7,22.75,2016,100.0,245,WEST   17 STREET    
1007670054,,167210.0,Office,1912.0,Whole Building,Whole Building,116.5,,3922099.8,15559266.2,1498.7,208.3,1290.4,,,2016,100.0,218,WEST   18 STREET    
1007677502,,95919.0,Multifamily Housing,1907.0,Whole Building,Whole Building,70.8,,3996665.2,1907419.9,370.5,212.3,158.2,,,2016,100.0,257,WEST   17 STREET    
1007677503,,74195.0,Multifamily Housing,2010.0,Whole Building,,86.7,,2100643.9,4074409.2,449.5,111.6,337.9,1971.9,27.69,2016,100.0,201,WEST   17 STREET    
1007680050,,115433.0,Office,1929.0,Whole Building,Whole Building,70.1,,2444168.5,5272471.3,567.1,129.8,437.3,2087.8,18.97,2016,100.0,220,WEST   19 STREET    
1007687501,,51717.0,Multifamily Housing,1939.0,Whole Building,Whole Building,59.7,,,660979.5,221.5,166.7,54.8,2117.8,43.51,2016,100.0,210,WEST   19 STREET    
1007687502,,119657.0,Multifamily Housing,1962.0,Whole Building,,89.3,,865296.0,2259069.2,583.8,396.4,187.4,,,2016,100.0,140,   7 AVENUE         
1007690031,,77615.0,Multifamily Housing,1913.0,Whole Building,Whole Building,46.0,,200176.0,1553857.2,296.2,167.3,128.9,1354.7,16.11,2016,100.0,205,WEST   19 STREET    
1007697503,,141015.0,Multifamily Housing,1939.0,Whole Building,Whole Building,112.3,,10848625.5,3746393.5,899.7,589.0,310.7,9409.0,,2016,100.0,160,   7 AVENUE         
1007697505,,72112.0,Multifamily Housing,1910.0,Whole Building,Whole Building,83.2,,4364419.6,1653108.0,368.9,231.8,137.1,2170.8,,2016,100.0,251,WEST   19 STREET    
1007697506,,50795.0,Multifamily Housing,2002.0,Whole Building,Whole Building,115.3,,3198843.7,2833047.1,404.9,169.9,235.0,1506.4,28.8,2016,100.0,217,WEST   19 STREET    
1007710038,,80977.0,Multifamily Housing,1963.0,Whole Building,,106.2,,5777092.6,2819754.1,540.7,306.8,233.9,,,2016,100.0,188,   7 AVENUE         
1007710046,,76450.0,Multifamily Housing,1940.0,Whole Building,,74.1,,,1028448.4,434.6,349.3,85.3,,,2016,100.0,196,   7 AVENUE         
1007720018,,116586.0,Multifamily Housing,1974.0,Whole Building,Whole Building,68.1,,4366038.8,2203264.5,414.6,231.9,182.7,1656.1,17.16,2016,100.0,235,WEST   22 STREET    
1007720056,,152342.0,Multifamily Housing,1927.0,Whole Building,Whole Building,92.2,,,4617078.0,1124.9,742.0,382.9,,,2016,100.0,208,WEST   23 STREET    
1007730012,4919900.0,159090.0,Multifamily Housing,1939.0,Whole Building,,80.8,,4956532.5,1472755.7,385.4,263.3,122.1,,,2016,100.0,255,WEST   23 STREET    
1007740008,,59250.0,Residence Hall/Dormitory,1923.0,Whole Building,Whole Building,71.5,,968920.0,649562.9,299.7,245.8,53.9,2612.9,44.1,2016,100.0,253,WEST   24 STREET    
1007747501,,628697.0,Multifamily Housing,1910.0,Whole Building,,100.0,,32565394.7,27833601.9,4038.1,1729.7,2308.4,20233.5,33.51,2016,100.0,252,   7 AVENUE         
1007750017,,50029.0,Multifamily Housing,1962.0,Whole Building,Whole Building,75.5,,225223.3,925047.3,286.6,209.8,76.7,2395.5,,2016,100.0,231,WEST   25 STREET    
1007750022,,62586.0,Multifamily Housing,1935.0,Whole Building,Whole Building,88.5,,140756.4,841362.9,420.5,350.8,69.8,2197.0,35.1,2016,100.0,219,WEST   25 STREET    
1007750044,,264000.0,Multifamily Housing,2001.0,Whole Building,Whole Building,109.3,,19101900.4,9204407.0,1930.6,1167.3,763.4,14762.8,53.16,2016,100.0,200,WEST   26 STREET    
1007750046,,136477.0,Multifamily Housing,2001.0,Whole Building,,34.0,,571766.7,2935097.0,357.7,114.3,243.4,,,2016,100.0,220,WEST   26 STREET    
1007750060,,86280.0,Multifamily Housing,1925.0,Whole Building,Whole Building,87.8,,32770.0,1920380.6,584.3,425.1,159.3,1680.9,19.48,2016,100.0,236,WEST   26 STREET    
1007757501,,143991.0,Office,1912.0,Whole Building,Whole Building,70.4,,4787060.8,5598538.4,718.6,254.3,464.3,4667.8,31.62,2016,100.0,217,WEST   25 STREET    
1007757502,,215254.0,Multifamily Housing,2011.0,Whole Building,,38.6,,5974947.4,3157287.4,579.2,317.4,261.8,8340.0,35.22,2016,100.0,306,   8 AVENUE         
1007760001,,173491.0,Office,1925.0,Whole Building,,73.3,,481960.0,8048051.6,1089.9,422.5,667.5,2431.1,,2016,100.0,322,   8 AVENUE         
1007760047,3616451.0,65240.0,Residence Hall/Dormitory,1980.0,Whole Building,Whole Building,115.2,6196859.7,,1433585.9,530.4,0.0,530.4,6604.5,99.72,2016,100.0,220,WEST   27 STREET    
1007760055,3616451.0,109132.0,Residence Hall/Dormitory,1980.0,Whole Building,Whole Building,79.5,5014800.1,177000.0,2523515.2,551.7,9.4,542.3,9537.7,98.33,2016,100.0,230,WEST   27 STREET    
1007760059,,94331.0,Office,1929.0,Whole Building,Whole Building,92.9,,215780.0,3039309.4,672.1,420.1,252.1,936.8,9.93,2016,100.0,236,WEST   27 STREET    
1007760065,,66636.0,Multifamily Housing,1918.0,Whole Building,Whole Building,58.2,,209479.2,1397556.4,343.3,227.4,115.9,,,2016,100.0,250,WEST   27 STREET    
1007780020,,156500.0,Office,1930.0,Whole Building,Whole Building,64.9,,681979.9,5792545.8,777.2,296.8,480.4,1235.0,8.07,2016,100.0,239,WEST   28 STREET    
1007780034,,57414.0,Office,1925.0,Whole Building,,63.0,,,1141654.8,207.6,112.9,94.7,,,2016,100.0,207,WEST   28 STREET    
1007780043,,240534.0,Office,1920.0,Whole Building,Whole Building,77.0,,10753.3,10320927.0,1329.6,473.6,856.0,6297.6,29.01,2016,100.0,330,   7 AVENUE         
1007780048,,125042.0,Office,1920.0,Whole Building,Whole Building,64.0,,900.0,4352947.6,920.9,559.9,361.0,3172.2,17.05,2016,100.0,214,WEST   29 STREET    
1007780057,,71541.0,Hotel,2006.0,Whole Building,Whole Building,89.2,,4005500.0,3129779.8,472.3,212.8,259.6,12489.0,156.11,2016,100.0,232,WEST   29 STREET    
1007787501,,73371.0,Multifamily Housing,2006.0,Whole Building,,113.7,,2819031.9,3795482.1,464.5,149.7,314.8,3544.8,60.91,2016,100.0,261,WEST   28 STREET    
1007790010,,60610.0,Multifamily Housing,1927.0,Whole Building,,96.1,,3596100.1,961249.1,335.9,256.2,79.7,,,2016,100.0,249,WEST   29 STREET    
1007790013,,106960.0,Office,1928.0,Whole Building,Whole Building,93.1,,13520.0,3398702.5,709.7,427.8,281.9,2684.8,27.27,2016,90.0,241,WEST   29 STREET    
1007790017,,144323.0,Multifamily Housing,1927.0,Whole Building,,72.1,,33900.0,3865707.1,851.4,530.8,320.6,5290.2,34.91,2016,100.0,231,WEST   29 STREET    
1007790023,,55000.0,Office,1927.0,Whole Building,Whole Building,77.1,,,1318563.8,329.2,219.8,109.4,757.6,13.78,2016,95.0,227,WEST   29 STREET    
1007790039,,143845.0,Other,1928.0,Whole Building,Whole Building,80.6,,1231195.7,5540610.6,882.7,423.2,459.5,1016.9,,2016,100.0,350,   7 AVENUE         
1007790041,,127488.0,Office,1922.0,Whole Building,Whole Building,118.5,,1435464.5,5776216.6,1136.5,657.5,479.0,4245.7,33.43,2016,100.0,352,   7 AVENUE         
1007790049,,77556.0,Multifamily Housing,1924.0,Whole Building,,52.5,,32100.0,2078655.2,336.9,164.5,172.4,,,2016,100.0,208,WEST   30 STREET    
1007790057,,142801.0,Office,1925.0,Whole Building,,69.8,,2392.0,5098911.2,789.2,366.3,422.9,2602.5,18.22,2016,100.0,224,WEST   30 STREET    
1007790063,,64414.0,Office,1926.0,Whole Building,,68.0,,3743100.0,1452536.1,319.3,198.8,120.5,436.1,5.71,2016,100.0,236,WEST   30 STREET    
1007797501,,57241.0,Multifamily Housing,1927.0,Whole Building,Whole Building,66.7,,,251527.6,294.3,273.5,20.9,2579.3,43.72,2016,100.0,252,WEST   30 STREET    
1007800007,,90174.0,Office,1928.0,Whole Building,Whole Building,99.6,,4900.0,3145863.7,740.2,479.3,260.9,1251.5,13.11,2016,100.0,259,WEST   30 STREET    
1007800013,,60397.0,Office,1926.0,Whole Building,Whole Building,103.3,,741333.3,1575032.2,524.2,393.6,130.6,,,2016,100.0,247,WEST   30 STREET    
1007800019,,245542.0,Parking,1957.0,Whole Building,,17.2,2249138.0,,1975411.5,313.2,0.0,313.2,,,2016,100.0,225,WEST   30 STREET    
1007800071,,65977.0,Office,1925.0,Whole Building,Whole Building,77.3,,461173.4,2524607.0,390.6,181.2,209.4,939.1,14.23,2016,100.0,254,WEST   31 STREET    
1007819002,,1560607.0,Office,1965.0,Whole Building,,84.4,45352055.2,,79778600.5,9627.7,0.0,9627.7,21410.2,14.44,2016,95.0,2,PENN PLAZA          
1007830070,,2689635.0,Office,1970.0,Whole Building,,157.5,111624399.9,200681629.9,75670018.7,24346.5,10659.2,13687.3,62916.7,25.55,2016,100.0,206,WEST   34 STREET    
1007840019,,461386.0,Office,1929.0,Whole Building,Whole Building,60.0,,11550.0,20291231.0,2615.4,932.5,1682.8,,,2016,100.0,225,WEST   34 STREET    
1007840028,,61215.0,Other - Mall,2010.0,Whole Building,Whole Building,96.8,,711812.9,5382626.3,484.2,37.8,446.4,,,2016,100.0,223,WEST   34 STREET    
1007840041,,491253.0,Office,1931.0,Whole Building,,65.2,10415906.9,37868.2,21540359.9,2480.0,2.0,2478.0,,,2016,100.0,450,   7 AVENUE         
1007840051,,84768.0,Office,1924.0,Whole Building,Whole Building,59.8,,2634262.8,1978033.6,304.0,139.9,164.0,2152.8,27.93,2016,100.0,212,WEST   35 STREET    
1007840054,,201307.0,Hotel,2010.0,Whole Building,Whole Building,38.5,,3401481.0,5711752.5,654.4,180.7,473.7,,,2016,100.0,218,WEST   35 STREET    
1007840060,,143448.0,Office,1924.0,Whole Building,Whole Building,68.6,,,4907820.6,815.8,408.7,407.0,3928.8,26.08,2016,100.0,224,WEST   35 STREET    
1007840064,,145372.0,Office,1924.0,Whole Building,,106.4,,3817765.2,7049676.0,1134.2,549.5,584.7,,,2016,95.0,240,WEST   35 STREET    
