bbl,street_number,street_name,first_area_type,year,year_built,gross_floor_area,eui_kbtu_sf,steam_kbtu_sf,natural_gas_kbtu_sf,electricity_kbtu_sf,total_ghg_mmco2e_sf,direct_ghg_mmco2e_sf,indirect_ghg_mmco2e_sf
4093640001,0,,Office,2017,1978,,76.4,,,,,,
1020350001,2802,FREDRICK DOUGLASS BL,Multifamily Housing,2017,1928,436115,94.4,,13.7468264105,2.2843986105,0.0009421827,0.0007300827,0.0002121
1020350001,2802,FREDRICK DOUGLASS BL,Multifamily Housing,2017,1928,436115,112,,19.8795148069,2.2483335817,0.0012645747,0.0010559142,0.0002086606
1020350001,2802,FREDRICK DOUGLASS BL,Multifamily Housing,2017,1928,436115,97,,13.7468264105,2.4544730174,0.0009580042,0.0007300827,0.0002276922
1020350001,2802,FREDRICK DOUGLASS BL,Multifamily Housing,2017,1928,436115,105.2,,15.558712037,2.4232360731,0.0010513282,0.0008263875,0.0002249407
1020350001,2802,FREDRICK DOUGLASS BL,Multifamily Housing,2017,1928,436115,123.7,,24.1756004724,4.6634584915,0.001716749,0.001284065,0.000432684
1020350001,2802,FREDRICK DOUGLASS BL,Multifamily Housing,2017,1928,436115,150.6,,18.7721892161,2.5674131823,0.0012352247,0.0009969847,0.0002382399
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,35.5,,7.5061635845,27.3547996241,0.0029372269,0.0003987228,0.002538504
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,,,6.2395484434,,,,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,65.9,,1.5390840455,,8.16934573151686E-05,8.16934573151686E-05,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,65.2,,,,0.0003701568,0.0003701568,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,64.5,,,,0.0003654848,0.0003654848,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,65.9,,,,0.0003734939,0.0003734939,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,71.5,,,,0.0004199471,0.0004199471,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,,,5.920048402,,,,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,,,5.6924520318,,,,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,,,6.1444387045,,,,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,,,6.8016374733,,,,0
4067900001,0,160 STREET,Multifamily Housing,2017,1953,749142,,,6.1063046792,,,,0
4067900001,0, 160 STREET         ,Multifamily Housing,2016,1953,749142,104.7,,,,0.0007258971,0.0007258971,0
4067890015,0,JEWEL AVENUE,Multifamily Housing,2017,1953,363265,27.4,,,26.3738345285,0.0024475245,0,0.0024475245
4067890015,0,JEWEL AVENUE,Multifamily Housing,2017,1953,363265,,,,,0,0,0
4067890015,0,JEWEL AVENUE,Multifamily Housing,2017,1953,363265,154.5,,29.778247285,,0.0015817654,0.0015817654,0
4067890015,0,JEWEL AVENUE,Multifamily Housing,2017,1953,363265,130,,25.0460129657,,0.0013304337,0.0013304337,0
4067890015,0,JEWEL AVENUE,Multifamily Housing,2017,1953,363265,,,22.6821747209,,,,0
4067890015,0,JEWEL AVENUE        ,Multifamily Housing,2016,1953,363265,149.9,,,,0.0021438894,0.0021438894,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,27.9,,1.6402016762,21.824610194,0.0021124728,8.7101838253912E-05,0.0020253709
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,59.4,,5.2682618879,,0.0002797893,0.0002797893,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,46.2,,4.0936624551,,0.0002173748,0.0002173748,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,1.6,,0.1429679192,,7.5960905453993E-06,7.5960905453993E-06,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,68.7,,,,0.0001710386,0.0001710386,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,48.8,,4.328605611,,0.0002299083,0.0002299083,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,60.3,,,,0.0001529346,0.0001529346,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,37.2,,,,0.0002054742,0.0002054742,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,,,,,,,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,39.6,,,,0.0002406695,0.0002406695,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,69,,1.5276750899,,8.11515673266825E-05,8.11515673266825E-05,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,58.1,,,,0.0003315694,0.0003315694,0
4067920600,0,JEWEL AVENUE,Multifamily Housing,2017,1955,789880,71.2,,1.5775244341,,8.38101990175723E-05,8.38101990175723E-05,0
4067920600,0,JEWEL AVENUE        ,Multifamily Housing,2016,1955,789880,28.4,,1.6797329974,22.2072008406,0.0019309262,8.92540639084418E-05,0.0018417988
4067910001,0,160 STREET,Multifamily Housing,2017,1954,394644,27.4,,2.029481254,22.2738290713,0.0021748715,0.000107692,0.0020669261
4067910001,0,160 STREET,Multifamily Housing,2017,1954,394644,56.8,,,,0.0006545139,0.0006545139,0
4067910001,0,160 STREET,Multifamily Housing,2017,1954,394644,67.8,,11.2550929445,,0.0006555275,0.0006555275,0
4067910001,0,160 STREET,Multifamily Housing,2017,1954,394644,47.7,,,,0.0005409939,0.0005409939,0
4067910001,0,160 STREET,Multifamily Housing,2017,1954,394644,,,,,,,0
4067910001,0,160 STREET,Multifamily Housing,2017,1954,394644,44.6,,,,0.0004860076,0.0004860076,0
4067910001,0, 160 STREET         ,Multifamily Housing,2016,1954,394644,28,,2.1308761821,22.7253978269,0.0019980033,0.0001132666,0.0018847366
4067910025,0,160 STREET,Multifamily Housing,2017,1966,236984,42.4,,1.9775069203,50.2064329237,0.0047640347,0.0001050704,0.0046589643
4067910025,0,160 STREET,Multifamily Housing,2017,1966,236984,41.8,,0.9182265469,24.8413247308,0.0023541674,4.89484522161834E-05,0.0023052189
4067910025,0,160 STREET,Multifamily Housing,2017,1966,236984,42.9,,1.0592803734,25.365108193,0.0024102893,5.61219322823482E-05,0.0023537454
4067910025,0, 160 STREET         ,Multifamily Housing,2016,1966,236984,45.9,,2.0443772575,54.476187,0.0046264727,0.0001084461,0.0045180265
5001960001,159,ALASKA STREET,Multifamily Housing,2017,1962,550010,113.8,,97.9554924456,26.5569556917,0.0077720405,0.0053075399,0.0024645006
5001960001,159,ALASKA STREET,Multifamily Housing,2017,1962,550010,28.1,,0.6923101398,26.5569556917,0.0025012273,3.67266049708187E-05,0.0024645006
5001960001,159,ALASKA STREET,Multifamily Housing,2017,1962,550010,38.8,,0.9469009654,4.27720096,0.0004472646,5.03627206778059E-05,0.0003969019
5001960001,159,ALASKA STREET,Multifamily Housing,2017,1962,550010,89,,97.0085912983,,0.005257359,0.005257359,0
2057810992,3901,FIELDSTON ROAD,K-12 School,2017,1928,184087,75.9,,15.7776670813,54.2283724543,0.010540125,0.0055077219,0.0050324032
4051230051,0,FRANKLIN AVENUE,Multifamily Housing,2017,1952,175941,63.4,,61.3705708164,12.5405317692,0.004423642,0.0032596154,0.0011640266
4051230051,0,FRANKLIN AVENUE     ,Multifamily Housing,2016,1952,175941,71,,70.0410944578,12.7964982579,0.0047817166,0.003719997,0.0010611512
4050160007,0,38 AVENUE,Multifamily Housing,2017,1950,200466,34.1,,6.7542625682,12.6603269382,0.0030444065,0.0018691449,0.0011747628
4050160007,0,  38 AVENUE         ,Multifamily Housing,2016,1950,200466,69.5,,6.1087665739,11.749618888,0.0060528968,0.0050781679,0.00097423
1015200050,1393,LEXINGTON AVENUE    ,Other,2016,1930,188488,100.2,,73.8545684606,86.6576434574,0.0111094605,0.0039227961,0.0071866644
4083050010,0,,Multifamily Housing,2017,1951,,100.1,,,,,,
4083060004,0,62 AVENUE,Multifamily Housing,2017,1951,115226,81,,66.8164068873,20.4701438911,0.0054484231,0.0035486782,0.0018997448
4083060004,0,  62 AVENUE         ,Multifamily Housing,2016,1951,115226,94.1,,,21.0669510354,0.0077977193,0.0060507177,0.0017470015
4082760002,0,HORACE HARDING EXPRE,Multifamily Housing,2017,1951,149406,92.2,,69.6806225988,22.529926509,0.0057916014,0.0037013239,0.0020909468
4082760002,0,HORACE HARDING EXPRE,Multifamily Housing,2016,1951,149406,106.5,,,22.7380192228,0.0081884262,0.0063029597,0.0018854664
4082760010,0,57 DRIVE,Multifamily Housing,2017,1951,109562,94.7,,72.7514046841,21.9000556762,0.0058962049,0.0038644786,0.0020326391
4082760010,0,  57 DRIVE          ,Multifamily Housing,2016,1951,109562,99.4,,42.9422591775,21.9560705354,0.0066957522,0.0048748654,0.0018208868
4082760020,0,HOR HARDING EP SR S,Multifamily Housing,2017,1951,167032,87.4,,70.4839228411,21.6671422242,0.0057545859,0.003743594,0.0020109919
4082760020,0,HOR HARDING EP SR S ,Multifamily Housing,2016,1951,167032,,,27.1368767661,22.7302702476,0.0076632023,0.0057779348,0.0018852675
4082760030,0,57 DRIVE,Multifamily Housing,2017,1951,103032,83.9,,67.7330266325,16.1978162124,0.0051003572,0.0035979113,0.0015034164
4082760030,0,  57 DRIVE          ,Multifamily Housing,2016,1951,103032,100.7,,,22.1302245904,0.0077529311,0.005917579,0.0018353521
4083490036,0,60 AVENUE,Multifamily Housing,2017,1953,161012,116.9,,90.8039295208,19.2203686682,0.006606961,0.004823243,0.001783718
4083490036,0,  60 AVENUE         ,Multifamily Housing,2016,1953,161012,,,98.6087415845,13.5030258614,0.0063572901,0.0052374978,0.0011197923
4083370001,0,MARATHON PARKWAY,Multifamily Housing,2017,1953,159428,117.5,,93.5329076448,21.5011277818,0.0069630178,0.0049677597,0.001995258
4083370001,0,MARATHON PARKWAY    ,Multifamily Housing,2016,1951,159428,133.1,,38.0712616353,7.6122638432,0.0026532353,0.0020222295,0.0006310058
4083530001,0,251 STREET,Multifamily Housing,2017,1953,152286,113.3,,87.7208817619,21.2581090842,0.0066322577,0.0046589969,0.0019726042
4083530001,0, 251 STREET         ,Multifamily Housing,2016,1952,152286,110.8,,31.9717163758,7.6371898927,0.0023317968,0.0016981206,0.0006336761
4083580001,0,,Multifamily Housing,2017,1953,,120.3,,,,,,
4083580001,0,  61 AVENUE         ,Multifamily Housing,2016,1953,261992,,,96.9867923448,20.2088945464,0.0068273077,0.0051513023,0.0016760054
4083630001,0,,Multifamily Housing,2017,1953,,117.4,,,,,,
4083630001,0,  61 AVENUE         ,Multifamily Housing,2016,1953,189016,119.8,,34.0838484573,6.4796519871,0.0023479494,0.0018104287,0.0005375206
1007730012,255,WEST 23 STREET,Multifamily Housing,2017,1939,159090,74.5,,52.3476026149,22.1058061475,0.0048318562,0.0027801873,0.0020516689
1007730012,255,WEST 23 STREET,Multifamily Housing,2017,1939,159090,73.9,,24.2373505563,12.7204796027,0.0024677855,0.0012873216,0.0011804639
1007730012,255,WEST 23 STREET,Multifamily Housing,2017,1939,159090,75,,28.11025143,9.3853265447,0.0023640707,0.0014928657,0.000871205
1007730012,255,WEST   23 STREET    ,Multifamily Housing,2016,1939,159090,80.8,,31.1555251744,9.2573744421,0.0024225281,0.001655038,0.0007674901
4083590006,0,,Multifamily Housing,2017,1952,,103.4,,,,,,
4083670002,0,,Multifamily Housing,2017,1952,,116.7,,,,,,
4083730002,0,,Multifamily Housing,2017,1952,,117.4,,,,,,
4083740056,0,,Multifamily Housing,2017,1952,,122.7,,,,,,
1016340003,0,,K-12 School,2017,1947,,46.6,,,,,,
1016340003,105,EAST  106 STREET    ,K-12 School,2016,1995,78600,33.3,,0.237913486,20.7116208651,0.0017302799,1.27226463104326E-05,0.0017175573
1016340065,110,EAST 107 STREET,Office,2017,1947,115000,95.3,,0.147826087,76.1007686957,0.0070695652,7.82608695652174E-06,0.0070617391
1012470043,320,WEST 86 STREET,Multifamily Housing,2017,1914,69148,56.8,,40.2021750448,16.5991670041,0.0036761728,0.0021359981,0.0015401747
1008660058,229,MADISON AVENUE      ,Other,2016,1906,76900,145.3,118.6086280884,7.4395513654,158.6861040312,0.0214317295,0.0003953186,0.0210364109
3019050120,215,WILLOUGHBY AVENUE,Retail Store,2017,2005,287000,89.4,,2.7355400697,3.4961703833,0.0004696864,0.0001452962,0.0003243902
3019050120,215,WILLOUGHBY AVENUE,Residence Hall/Dormitory,2017,1965,287000,86.2,,63.6013909408,16.3252905923,0.0048930314,0.0033780488,0.0015149826
3019190001,0,,K-12 School,2017,1955,,85.8,,,,,,
3019190001,0,,K-12 School,2017,1900,,85.8,,,,,,
3019190001,0,,K-12 School,2017,1955,,85.8,,,,,,
3019200001,255,RYERSON STREET,K-12 School,2017,1888,291041,85.8,,1.7054676145,1.2419336107,0.0002058129,9.07088691971234E-05,0.0001151041
3019200001,255,RYERSON STREET,K-12 School,2017,1887,291041,85.8,,6.8218635862,4.9678753165,0.0008232517,0.0003624919,0.0004611034
3019200001,255,RYERSON STREET,K-12 School,2017,1887,291041,85.8,,7.3334354953,5.3405399926,0.0008850987,0.0003896358,0.0004954628
3019200001,255,RYERSON STREET,K-12 School,2017,1900,291041,85.8,,2.8993609148,2.111343419,0.0003497789,0.0001539302,0.0001958487
3019200001,255,RYERSON STREET,K-12 School,2017,1887,291041,85.8,,2.3877975955,1.7388196165,0.0002882755,0.0001267863,0.0001614893
3019200001,255,RYERSON STREET,K-12 School,2017,1957,291041,137.4,,16.3506602163,5.8372854684,0.0014101106,0.0008686061,0.0005418481
3019200001,255,RYERSON STREET,Residence Hall/Dormitory,2017,1986,291041,98.8,,13.082236867,6.9552794967,0.001340361,0.0006947475,0.0006456135
3019200001,255,RYERSON STREET,K-12 School,2017,1900,291041,85.8,,1.364302624,0.9936314815,0.0001645816,7.24983765173979E-05,9.20832460031405E-05
3019200001,255,RYERSON STREET      ,College/University,2016,1887,291041,61.6,,92.1636487643,98.36031968,0.0130528001,0.0048951866,0.0081572699
3019210001,333,WAVERLY AVENUE,K-12 School,2017,1920,62000,74.3,,57.0214048387,29.2683564516,0.0057451613,0.0030290323,0.002716129
3019210001,333,WAVERLY AVENUE,K-12 School,2017,1900,62000,85.8,,24.8173854839,18.0734758065,0.0029951613,0.0013177419,0.0016774194
3019220001,225,STEUBEN STREET,K-12 School,2017,1975,158540,119.3,,38.9104781128,43.1116374417,0.0060672386,0.0020669862,0.0040008831
3019220001,225,STEUBEN STREET,Residence Hall/Dormitory,2017,1900,158540,75.7,,6.237769648,1.5417919768,0.0004743282,0.0003311467,0.0001431815
3019220001,225,STEUBEN STREET,Residence Hall/Dormitory,2017,1900,158540,16.7,,0.6194020436,1.0932862369,0.000134351,3.27992935536773E-05,0.0001015517
3019220001,225,STEUBEN STREET,Residence Hall/Dormitory,2017,1900,158540,58.5,,7.7356559859,0.5391106345,0.0004610824,0.0004106219,4.9829695975779E-05
4161280001,7600,SHORE FRONT PARKWAY,Multifamily Housing,2017,1968,545163,127.9,,109.8924466627,18.0494033894,0.0075118818,0.0058369699,0.0016749119
4161290001,150,BEACH 77 STREET,Multifamily Housing,2017,1968,545213,81.3,,55.0514756618,26.2821620174,0.0053630416,0.0029239948,0.0024390468
4161290001,150,BEACH   77 STREET   ,Multifamily Housing,2016,1968,545213,63.6,,46.5109637885,17.0671082678,0.0038858208,0.0024704106,0.0014154101
3088400103,0,,Other,2017,2006,,98.6,,,,,,
4021500001,0,YELLOWSTONE BLVD,Multifamily Housing,2017,1950,273771,55.9,,0.2087671813,17.765676423,0.0044719857,0.0028235277,0.0016488233
5045007501,3465,AMBOY ROAD,Multifamily Housing,2017,1984,108864,36,,20.4300769768,17.3472167108,0.0026951058,0.0010848398,0.001610266
5045007501,3465,AMBOY ROAD          ,Multifamily Housing,2016,1984,108864,25.1,,3.8791519694,9.318185075,0.0009792034,0.0002057613,0.0007725235
5027050220,4435,VICTORY BOULEVARD,Other,2017,2008,106500,123,,30.9534065728,97.586400939,0.0107004695,0.0016441315,0.009056338
5027050220,4435,VICTORY BOULEVARD   ,Other,2016,2008,106500,260.6,,147.3586469484,125.1066666667,0.0182028169,0.00782723,0.0103755869
3019577501,415,CARLTON AVENUE,Multifamily Housing,2017,1988,127029,131.5,,16.3482346551,4.1522077636,0.0012540444,0.0008683057,0.0003849515
3019577501,415,CARLTON AVENUE,Multifamily Housing,2017,1988,127029,7.8,,,1.2233387652,0.0001133599,0,0.0001133599
3019577501,415,CARLTON AVENUE      ,Multifamily Housing,2016,1988,127029,7.8,,,1.2233387652,0.0001015516,0,0.0001015516
3019587501,387,ADELPHI STREET,Multifamily Housing,2017,1988,127029,85.3,,7.325886215,,0.0003888876,0.0003888876,0
3019587501,387,ADELPHI STREET,Multifamily Housing,2017,1988,127029,252.7,,15.2815498823,6.4199450519,0.0014075526,0.0008116257,0.0005959269
3019587501,387,ADELPHI STREET,Multifamily Housing,2017,1988,127029,30.4,,,2.6062261373,0.0002416771,0,0.0002416771
3019587501,387,ADELPHI STREET,Multifamily Housing,2017,1988,127029,7.8,,,0.6678742649,6.21905234237851E-05,0,6.21905234237851E-05
3019587501,387,ADELPHI STREET,Multifamily Housing,2017,1988,127029,1,,,0.8862188949,8.18710688110589E-05,0,8.18710688110589E-05
3019587501,387,ADELPHI STREET      ,Multifamily Housing,2016,1988,127029,1.1,,,0.9420344961,0.000077935,0,0.000077935
3019597501,5,GATES AVENUE,Multifamily Housing,2017,1988,127029,50.8,,12.1358115076,4.4129379905,0.00105409,0.0006447347,0.0004093553
3019597501,5,GATES AVENUE        ,Multifamily Housing,2016,1988,127029,57.4,,14.7816632423,3.9057136559,0.0011091955,0.0007848602,0.0003235482
3030580001,30,MONTROSE AVENUE,Multifamily Housing,2017,1963,894000,20.3,,,8.7875996644,0.0008154362,0,0.0008154362
3030580001,30,MONTROSE AVENUE,Multifamily Housing,2017,1964,894000,19,,,8.2281869128,0.0007635347,0,0.0007635347
3030580001,30,MONTROSE AVENUE     ,Multifamily Housing,2016,1963,894000,98.2,,80.2749532438,17.8985847875,0.0057482103,0.0042637584,0.0014844519
3030600075,91,BOERUM STREET,Multifamily Housing,2017,1964,447000,18.1,,,15.729701566,0.0014597315,0,0.0014597315
3030600075,91,BOERUM STREET       ,Multifamily Housing,2016,1963,447000,103.9,,228.5054250559,51.8287595078,0.0164353468,0.0121369128,0.004298434
3030770001,54,BOERUM STREET,Multifamily Housing,2017,1965,751412,19.4,,,9.9888786711,0.0009269216,0,0.0009269216
3030770001,54,BOERUM STREET,Multifamily Housing,2017,1965,751412,19.9,,,10.254363119,0.0009515419,0,0.0009515419
3030770001,54,BOERUM STREET       ,Multifamily Housing,2016,1963,751412,127.7,,107.1811988629,20.5364211644,0.0073960757,0.0056928822,0.0017031935
3030780001,29,LEONARD STREET,Multifamily Housing,2017,1973,758750,19.7,,,10.0602771664,0.0009336409,0,0.0009336409
3030780001,29,LEONARD STREET,Multifamily Housing,2017,1973,758750,20.2,,,10.3134510708,0.0009571005,0,0.0009571005
3030780001,29,LEONARD STREET      ,Multifamily Housing,2016,1973,758750,115.5,,48.6651692916,10.32440514,0.0034410544,0.0025847776,0.0008562768
3072140039,621,AVENUE Z,Multifamily Housing,2017,1949,58570,65.3,,58.4290421718,6.8965886973,0.0037442377,0.0031039781,0.0006402595
3072140039,621,AVENUE Z            ,Multifamily Housing,2016,1949,58570,69.7,,63.061908827,6.6662199078,0.003903022,0.0033498378,0.0005531842
3072160038,675,AVENUE Z,Multifamily Housing,2017,1951,58570,59.3,,55.0428717774,4.2720368789,0.0033208127,0.0029229981,0.0003961072
3072160038,675,AVENUE Z            ,Multifamily Housing,2016,1951,58570,69.5,,64.2674765238,5.2650828069,0.0038500939,0.0034130101,0.0004370838
3072340001,2612,WEST 2 STREET,Multifamily Housing,2017,1900,194880,79.5,,66.1347808908,13.3204371921,0.0047490764,0.003512931,0.0012361453
3072340001,2612,WEST    2 STREET    ,Multifamily Housing,2016,1900,194880,79.9,,67.1517549261,12.7664280583,0.0046254105,0.0035668103,0.0010586002
3072340100,2611,WEST 2 STREET,Multifamily Housing,2017,1949,97440,76.1,,67.8409605911,8.2909123563,0.0043729475,0.003603243,0.0007697044
3072340100,2611,WEST    2 STREET    ,Multifamily Housing,2016,1949,97440,84.9,,76.8729987685,8.0139675698,0.0047475369,0.0040835386,0.0006650246
3072340150,2661,WEST 2 STREET,Multifamily Housing,2017,1949,97440,72.7,,64.3909431445,8.2909123563,0.0041892447,0.0034205665,0.0007697044
3072340150,2661,WEST    2 STREET    ,Multifamily Housing,2016,1949,97440,79.1,,71.1158928571,8.0139675698,0.0044417077,0.0037777094,0.0006650246
3072350001,0,,Multifamily Housing,2017,1951,,84.3,,,,,,
3072350001,2612,WEST STREET         ,Multifamily Housing,2016,1951,194880,89.1,,71.9782358374,17.0787515394,0.0052396346,0.0038228654,0.0014162562
3072370002,2775,SHORE PARKWAY,Multifamily Housing,2017,1951,97440,74.9,,34.895101601,2.5678694581,0.0020915435,0.0018534483,0.0002380952
3072370002,2775,SHORE PARKWAY,Multifamily Housing,2017,1951,97440,72.4,,33.6428366174,2.5678694581,0.0020248358,0.0017867406,0.0002380952
3072370002,2775,SHORE PARKWAY       ,Multifamily Housing,2016,1951,97440,79.1,,36.3667805829,3.1647772989,0.0021941708,0.001931445,0.0002627258
3072380002,9,MURDOCK COURT,Multifamily Housing,2017,1949,169632,66,,20.5310643039,1.4750353707,0.0012273628,0.0010905961,0.0001367666
3072380002,9,MURDOCK COURT,Multifamily Housing,2017,1949,169632,61.1,,18.8800155631,1.4750353707,0.0011395256,0.0010027589,0.0001367666
3072380002,9,MURDOCK COURT,Multifamily Housing,2017,1949,169632,70.1,,21.8912876108,1.4750353707,0.0012998727,0.0011625165,0.0001367666
3072380002,9,MURDOCK COURT       ,Multifamily Housing,2016,1949,169632,74.9,,23.1419602434,1.8179111253,0.0013800462,0.0012291313,0.0001509149
2036420001,880,THIERIOT AVENUE,Multifamily Housing,2017,1968,352866,37,,5.0624115103,13.4166034699,0.0015138891,0.0002689406,0.0012449485
2036420001,880,THIERIOT AVENUE,Multifamily Housing,2017,1968,352866,34.8,,4.6867850686,12.7135564209,0.001428871,0.0002488197,0.001179768
2036420001,880,THIERIOT AVENUE     ,Multifamily Housing,2016,1968,352866,129.8,,33.9539502247,12.4214795418,0.004208113,0.0031779769,0.0010301361
2031300020,999,EAST TREMONT AVENUE,Multifamily Housing,2017,1972,228404,86.4,,26.9378390921,8.8871779829,0.0022556523,0.0014307981,0.0008248542
2031300020,999,EAST TREMONT AVENUE,Multifamily Housing,2017,1972,228404,109,,13.9029404038,4.2137760284,0.0011295774,0.0007386035,0.0003909739
2031300020,999,EAST TREMONT AVENUE,Multifamily Housing,2017,1972,228404,133.2,,58.9218984781,6.8391175286,0.0037643824,0.0031295424,0.00063484
2031300020,999,EAST TREMONT AVENUE ,Multifamily Housing,2016,1922,228404,83.4,,70.0047004431,15.8604424616,0.0050336246,0.0037184112,0.0013152134
2031310020,998,EAST 179 STREET,Multifamily Housing,2017,1972,90900,136.4,,138.9270330033,12.0215753575,0.0084950495,0.007379538,0.0011155116
2031360001,2008,BRYANT AVENUE,Multifamily Housing,2017,1972,213584,131.2,,65.5733706645,7.9839753914,0.004223631,0.0034829388,0.0007406922
2031360001,2008,BRYANT AVENUE,Multifamily Housing,2017,1972,213584,89.9,,32.9276972994,11.1139528242,0.0027801708,0.0017487265,0.0010314443
1021560048,2520,AMSTERDAM AVENUE,College/University,2017,1967,140260,38.3,,,30.2229338372,0.0028047911,0,0.0028047911
1021560048,2520,AMSTERDAM AVENUE    ,Other,2016,1967,140260,130.8,,,30.1414850991,0.0100862684,0.0075866248,0.0024996435
1021560083,2540,AMSTERDAM AVENUE,College/University,2017,1929,119715,43.1,,3.440671595,39.6404184939,0.0038616715,0.0001829345,0.003678737
1021560083,2540,AMSTERDAM AVENUE    ,K-12 School,2016,1926,119715,115.3,,5.4447554609,24.7609288727,0.011157332,0.0091041223,0.0020532097
1011340001,60,COLUMBUS AVENUE,Other,2017,1962,257400,98.3,54.6711973582,,57.0856989122,0.0089277389,0,0.0089277389
1011340001,60,COLUMBUS AVENUE,Other,2017,1966,257400,98.6,73.5706394716,,138.8274199689,0.0177680653,0,0.0177680653
